Brand,Model,Year,Category,Rating,displacement_cc,power_hp,torque_nm,engine_cyl,engine_stroke,Gearbox,bore_mm,stroke_mm,fuel_cap_lts,fuel_control,cooling,trans_type,dry_weight_kg,wheelbase_mm,seat_height_mm,front_tire,rear_tire,trevors_fav
Yamaha,v star 250,2020,Custom / Cruiser,3.2,249,NA,NA,V2,Four-Stroke,5-Speed,49,66,9.46,Single Overhead Cams (Sohc),Air,Chain,NA,1491,686,3.00-18,130/90-15,Yes
Yamaha,vixion,2020,Naked Bike,NA,150,16.4,14.5,Single Cylinder,Four-Stroke,5-Speed,57,58.7,12,Single Overhead Cams (Sohc),Liquid,Chain,NA,1295,795,90/80-17,130/70-17,No
Yamaha,vixion r,2020,Naked Bike,NA,155.1,19,14.7,Single Cylinder,Four-Stroke,6-Speed,58,58.7,11,Single Overhead Cams (Sohc),Liquid,Chain,NA,1320,795,90/80-17,130/70-17,No
Yamaha,vmax,2020,Custom / Cruiser,NA,1679,200,167,V4,Four-Stroke,5-Speed,90,66,15.14,Double Overhead Cams/Twin Cam (Dohc),Liquid,Shaft Drive,NA,1700,775,120/70-R18,200/50-R18,No
Yamaha,wr155r,2020,Enduro / Offroad,NA,155,16.5,14.3,Single Cylinder,Four-Stroke,6-Speed,58,58.7,8.5,Single Overhead Cams (Sohc),Liquid,Chain,NA,NA,NA,NA,NA,No
Yamaha,wr250f,2020,Enduro / Offroad,3.5,250,NA,NA,Single Cylinder,Four-Stroke,6-Speed,77,53.6,8.33,Double Overhead Cams/Twin Cam (Dohc),Liquid,Chain,NA,1481,965,80/100-21,110/100-18,No
Yamaha,wr250r,2020,Enduro / Offroad,2.7,250,30.7,23.7,Single Cylinder,Four-Stroke,6-Speed,77,53.6,7.57,Double Overhead Cams/Twin Cam (Dohc),Liquid,Chain,NA,1420,930,80/100-21,120/80-18,No
Yamaha,wr450f,2020,Enduro / Offroad,NA,450,NA,NA,Single Cylinder,Four-Stroke,5-Speed,97,60.9,8.33,Double Overhead Cams/Twin Cam (Dohc),Liquid,Chain,NA,1481,955,80/100-21,120/90-18,No
Yamaha,x-max 300,2020,Scooter,3.6,292,27.6,29,Single Cylinder,Four-Stroke,Automatic,70,75.9,13,Single Overhead Cams (Sohc),Liquid,Belt,NA,1540,795,120/70-15,140/70-14,No
Yamaha,xmax 125,2020,Scooter,NA,124,14.1,12,Single Cylinder,Four-Stroke,NA,52,58.6,13,Single Overhead Cams (Sohc),Liquid,Belt,NA,1526,795,120/70-15,140/70-14,No
Yamaha,xmax 400,2020,Scooter,NA,395,32.9,36,Single Cylinder,Four-Stroke,NA,83,73,13,Double Overhead Cams/Twin Cam (Dohc),Liquid,Belt,NA,1567,800,120/70-15,150/70-13,No
Yamaha,xsr700,2020,Classic,NA,689,73.8,68,Twin,Four-Stroke,6-Speed,80,68.6,14,Double Overhead Cams/Twin Cam (Dohc),Liquid,Chain,NA,1405,835,120/70-ZR17,180/55-ZR17,No
Yamaha,xsr700 xtribute,2020,Allround,NA,689,73.8,68,Twin,Four-Stroke,6-Speed,80,68.6,14,Double Overhead Cams/Twin Cam (Dohc),Liquid,Chain,NA,1405,845,120/70-ZR17,180/55-ZR17,No
Yamaha,xsr700la,2020,Classic,NA,655,NA,NA,Twin,Four-Stroke,6-Speed,78,68.6,14,Double Overhead Cams/Twin Cam (Dohc),Liquid,Chain,NA,1405,835,120/70-ZR17,180/55-ZR17,No
Yamaha,xsr900,2020,Classic,3.7,847,113,87.5,In-Line Three,Four-Stroke,6-Speed,78,59.1,14,Double Overhead Cams/Twin Cam (Dohc),Liquid,Chain,NA,1440,830,120/70-ZR17,180/55-ZR17,No
Yamaha,xt250,2020,Trial,3.9,249,NA,NA,Single Cylinder,Four-Stroke,5-Speed,74,58,8,Overhead Cams (Ohc),Air,Chain,NA,NA,810,2.75-21,4.60-17,No
Yamaha,xt250r,2020,Trial,NA,250,NA,23.6,Single Cylinder,Four-Stroke,5-Speed,77,53.6,7.6,Overhead Cams (Ohc),Air,Chain,NA,1420,930,80/100-21,120/80-18,No
Yamaha,xv250,2020,Allround,NA,249,NA,60,V2,Four-Stroke,5-Speed,49,66,9.5,Single Overhead Cams (Sohc),Air,Chain,139,1490,685,3.00-18,130/90-15,No
Yamaha,xv950r,2020,Custom / Cruiser,NA,942,53.6,79.5,V2,Four-Stroke,5-Speed,85,83,13,Single Overhead Cams (Sohc),Air,Belt,NA,1570,690,100/90-19,150/80-16,No
Yamaha,xvs650 a,2020,Custom / Cruiser,3.6,649,NA,NA,V2,Four-Stroke,5-Speed,81,63,16,Single Overhead Cams (Sohc),Air,Shaft Drive,NA,1625,710,130/90-16,170/80-15,No
Yamaha,y15zr,2020,Scooter,NA,124,15.2,13.8,Single Cylinder,Four-Stroke,6-Speed,57,58.7,4.2,Single Overhead Cams (Sohc),Liquid,NA,NA,1290,NA,70/90-17,120/70-17,No
Yamaha,yfm700r,2020,Atv,NA,686,NA,NA,Single Cylinder,Four-Stroke,5-Speed,102,84,11,Single Overhead Cams (Sohc),Liquid,Chain,192,1280,830,22/7-10,20/10-9,No
Yamaha,yfm700r se,2020,Atv,NA,686,NA,NA,Single Cylinder,Four-Stroke,5-Speed,102,84,11,Single Overhead Cams (Sohc),Liquid,Chain,192,1280,830,21/7-10,20/10-9,No
Yamaha,yfz450r,2020,Atv,NA,449,NA,NA,Single Cylinder,Four-Stroke,5-Speed,95,63.4,10,Double Overhead Cams/Twin Cam (Dohc),Liquid,Chain,NA,1270,810,21/7-10,20/10-9,No
Yamaha,yfz450r se,2020,Atv,NA,449,NA,NA,Single Cylinder,Four-Stroke,5-Speed,95,63.4,10,Double Overhead Cams/Twin Cam (Dohc),Liquid,Chain,NA,1270,810,21/7-10,20/10-9,No
Yamaha,yfz50,2020,Atv,NA,49.5,NA,NA,Single Cylinder,Four-Stroke,NA,39,41.4,5.8,Single Overhead Cams (Sohc),Air,Belt,NA,830,585,16/7-7,16/7-7,No
Yamaha,ys125,2020,Allround,NA,125,10.5,10.8,Single Cylinder,Two-Stroke,6-Speed,54.4,57.9,14,Single Overhead Cams (Sohc),Liquid,Chain,NA,1320,795,2.75-18,100/80-18,No
Yamaha,yz 65,2020,Enduro / Offroad,NA,65,NA,NA,Single Cylinder,Two-Stroke,6-Speed,43.5,43.6,3.41,NA,Liquid,Chain,NA,1143,749,60/100-14,80/100-12,No
Yamaha,yz125,2020,Cross / Motocross,3.6,125,NA,NA,Single Cylinder,Two-Stroke,6-Speed,54,54.5,8,NA,Liquid,Chain,NA,1443,975,80/100-21,100/90-19,No
Yamaha,yz125x,2020,Enduro / Offroad,NA,125,NA,NA,Single Cylinder,Two-Stroke,6-Speed,54,54.5,8,NA,Liquid,Chain,NA,1455,975,90/90-21,110/90-18,No
Yamaha,yz250,2020,Cross / Motocross,NA,249,NA,NA,Single Cylinder,Two-Stroke,5-Speed,66.4,72,8,NA,Liquid,Chain,NA,1481,976,80/100-21,110/90-19,No
Yamaha,yz250f,2020,Cross / Motocross,3.3,250,NA,NA,Single Cylinder,Four-Stroke,5-Speed,77,53.6,6.06,Double Overhead Cams/Twin Cam (Dohc),Liquid,Chain,NA,1476,965,80/100-21,100/90-19,No
Yamaha,yz250fx,2020,Enduro / Offroad,NA,250,NA,NA,Single Cylinder,Four-Stroke,6-Speed,77,53.6,8.33,Double Overhead Cams/Twin Cam (Dohc),Liquid,Chain,NA,1481,955,80/90-21,110/100-18,No
Yamaha,yz250x,2020,Enduro / Offroad,NA,249,NA,NA,Single Cylinder,Two-Stroke,5-Speed,66,72,7.95,NA,Liquid,Chain,NA,1486,970,90/90-21,110/100-18,No
Yamaha,yz450 fx,2020,Enduro / Offroad,NA,449.7,NA,NA,Single Cylinder,Four-Stroke,5-Speed,97,60.9,8.33,Double Overhead Cams/Twin Cam (Dohc),Liquid,Chain,NA,1481,965,80/100-21,120/90-18,No
Yamaha,yz450f,2020,Cross / Motocross,3.3,449,NA,NA,Single Cylinder,Four-Stroke,5-Speed,97,60.9,6.06,Double Overhead Cams/Twin Cam (Dohc),Liquid,Chain,NA,1486,965,80/100-21,120/80-19,No
Yamaha,yz85,2020,Cross / Motocross,NA,85,NA,NA,Single Cylinder,Two-Stroke,6-Speed,47.5,47.8,4.92,NA,Liquid,Chain,NA,1255,841,70/100-17,90/100-14,No
Yamaha,yzf r15,2020,Sport,NA,155,18.4,14.1,Single Cylinder,Four-Stroke,6-Speed,58,58.7,12,Single Overhead Cams (Sohc),Liquid,Chain,NA,1290,815,80/80-17,140/70-17,No
Yamaha,yzf r15 v,2020,Sport,NA,155,18.4,14.1,Single Cylinder,Four-Stroke,6-Speed,58,58.7,12,Single Overhead Cams (Sohc),Liquid,Chain,NA,1290,815,80/80-17,140/70-17,No
Yamaha,yzf-r1,2020,Sport,NA,998,200,112,In-Line Four,Four-Stroke,6-Speed,79,50.9,17.03,Double Overhead Cams/Twin Cam (Dohc),Liquid,Chain,NA,1405,856,120/70-ZR17,190/55-ZR17,No
Yamaha,yzf-r1m,2020,Sport,NA,998,200,112,In-Line Four,Four-Stroke,6-Speed,79,50.9,17.03,Double Overhead Cams/Twin Cam (Dohc),Liquid,Chain,180,1405,861,120/70-ZR17,200/55-ZR17,No
Yamaha,yzf-r25,2020,Sport,NA,250,35,23.6,Twin,Four-Stroke,6-Speed,60,44.1,14,Double Overhead Cams/Twin Cam (Dohc),Liquid,Chain,NA,1380,780,100/80-17,130/70-17,No
Yamaha,yzf-r3,2020,Sport,3.5,321,42,29.6,Twin,Four-Stroke,6-Speed,68,44.1,14,Double Overhead Cams/Twin Cam (Dohc),Liquid,Chain,NA,1379,780,110/70-17,140/70-17,No
Yamaha,yzf-r3sp,2020,Sport,NA,321,42,29.6,Twin,Four-Stroke,6-Speed,68,44.1,14,Double Overhead Cams/Twin Cam (Dohc),Liquid,Chain,NA,1379,780,110/70-17,140/70-17,No
Yamaha,yzf-r6,2020,Sport,NA,599,123,67.5,In-Line Four,Four-Stroke,6-Speed,67,42.5,17,Double Overhead Cams/Twin Cam (Dohc),Liquid,Chain,NA,1375,850,120/70-ZR17,180/55-ZR17,No
Yamaha,zuma 125,2020,Scooter,NA,125,NA,NA,Single Cylinder,Four-Stroke,Automatic,52.4,57.9,6.43,Single Overhead Cams (Sohc),Air,Belt,NA,1306,780,120/70-12,130/70-12,No
